Price,Close,High,Low,Open,Volume
Ticker,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS
Date,,,,,
2023-06-07,3646.306884765625,3658.6328556934595,3616.763961343764,3624.4922328658295,342012
2023-06-08,3577.82958984375,3646.013389227335,3565.112417560193,3646.013389227335,511175
2023-06-09,3503.385498046875,3587.4165672261274,3498.298676703307,3572.5473052875773,447350
2023-06-12,3512.483154296875,3537.819579464283,3478.635814896997,3516.7873325519417,358856
2023-06-13,3514.488525390625,3561.542161530561,3505.048565477992,3521.629754995129,612123
2023-06-14,3494.3369140625,3563.0585626557004,3485.6303982030377,3536.3524507390653,456603
2023-06-15,3457.79931640625,3530.287298571885,3453.2016169766666,3510.820098000237,428887
2023-06-16,3461.90771484375,3486.36381568282,3414.071677134173,3472.766319147941,610093
2023-06-19,3420.5771484375,3491.4998459301755,3417.006652991933,3490.1793596881325,336012
2023-06-20,3484.603271484375,3492.331304048522,3389.6646374278207,3428.5498389224786,378562
2023-06-21,3492.771728515625,3507.5433105046864,3458.141981623953,3498.2010312376515,538051
2023-06-22,3481.179443359375,3551.025974432263,3467.875228474483,3509.7930824095524,559681
2023-06-23,3462.201416015625,3487.1466401697917,3433.4411354636463,3487.1466401697917,281640
2023-06-26,3474.38037109375,3494.5812539448943,3444.39728660989,3472.717403981062,346202
2023-06-27,3458.826416015625,3504.265804585495,3442.440828101247,3467.973093457685,336518
2023-06-28,3467.728515625,3492.233338010328,3460.929528415286,3467.875156700831,657118
2023-06-30,3502.211669921875,3521.67863126863,3429.0389661508034,3463.081907352224,712382
2023-07-03,3551.857666015625,3586.242850405347,3507.5431607693413,3512.8255833479448,734331
2023-07-04,3327.790771484375,3481.424052585492,3313.3616712507196,3477.7066773018446,4118019
2023-07-05,3237.743408203125,3348.920754575632,3208.6406462440514,3336.595022219853,2931606
2023-07-06,3152.09814453125,3217.5915403674007,3138.207125842288,3179.293378736732,3837528
2023-07-07,3115.51171875,3177.336695351861,3106.903123287411,3140.7015032036056,2099192
2023-07-10,3104.848876953125,3161.684955124861,3091.2513793918815,3140.163584762006,1778576
2023-07-11,3182.27685546875,3191.032091952767,3114.778016000712,3128.3755127677,1425815
2023-07-12,3220.036865234375,3235.0530066237975,3164.6194364765606,3200.814465580002,1573745
2023-07-13,3186.28759765625,3233.0966722398425,3174.402027660602,3233.0966722398425,1050165
2023-07-14,3274.28076171875,3291.791234716503,3185.162633057038,3203.74927004355,1577337
2023-07-17,3277.019775390625,3300.595553446895,3252.7105530973595,3277.11769533109,1556115
2023-07-18,3276.384033203125,3295.704354067725,3245.3247832056036,3282.008936745983,743048
2023-07-19,3257.699462890625,3283.5252501808163,3247.8193408727034,3276.1394595307106,658755
2023-07-20,3244.933349609375,3270.269774315474,3225.270549182805,3270.269774315474,684856
2023-07-21,3243.3681640625,3263.422167188207,3221.4066327955366,3242.6834409898843,536479
2023-07-24,3235.884765625,3249.580182702953,3210.5970607029885,3245.813847474868,517007
2023-07-25,3253.835205078125,3291.7911207443567,3240.6778708011493,3253.1994419980338,865631
2023-07-26,3280.688232421875,3286.9001779922905,3254.0310806807174,3274.623166764024,552958
2023-07-27,3255.498291015625,3293.9922900631923,3248.161460612336,3286.9000206733467,748689
2023-07-28,3282.20458984375,3285.4328431723175,3257.210405069423,3276.9221671818236,338430
2023-07-31,3292.280517578125,3302.503120654282,3246.2540849208867,3277.1177340326008,485771
2023-08-01,3341.583740234375,3360.268297039222,3293.7966618985483,3301.573654296179,1039321
2023-08-02,3260.194091796875,3355.377291295365,3208.6406750579586,3355.377291295365,1174483
2023-08-03,3306.17138671875,3311.3561279788973,3229.5261082652155,3259.802714018136,601722
2023-08-04,3286.4599609375,3403.1645279518493,3277.1176821672884,3345.594768063321,1235134
2023-08-07,3282.840576171875,3303.6769845506333,3267.041790574433,3286.8512337059688,438968
2023-08-08,3298.638916015625,3311.4050485542834,3219.4011484600896,3271.248082786551,881723
2023-08-09,3338.355712890625,3340.70340305952,3259.5091475825243,3301.5736413838595,1096303
2023-08-10,3340.409912109375,3360.0727130597957,3306.562811253131,3337.768700938347,640761
2023-08-11,3315.464599609375,3345.5945633256147,3302.9919882987315,3345.5945633256147,366412
2023-08-14,3302.112548828125,3335.047676488622,3250.3363752421806,3335.047676488622,650028
2023-08-16,3290.73876953125,3310.272338794303,3250.0893095135893,3310.272338794303,502272
2023-08-17,3262.3037109375,3286.584726742283,3255.6771815389434,3282.6285609562556,484577
2023-08-18,3312.893310546875,3332.080617934656,3239.01172166094,3261.858675556098,680218
2023-08-21,3328.66845703125,3335.04772600771,3279.166884809775,3308.2941068402615,407887
2023-08-22,3306.760986328125,3332.0805432607353,3292.5188864692755,3324.3659718933627,343014
2023-08-23,3321.201171875,3342.9600836621503,3293.8047721451276,3306.761070193813,347738
2023-08-24,3305.0302734375,3338.0149024672187,3283.61762257516,3328.12448794139,840229
2023-08-25,3304.53564453125,3325.305514355551,3287.178160778808,3304.3873849042952,463506
2023-08-28,3311.656982421875,3328.0749253486556,3297.464141256604,3313.239303837303,329661
2023-08-29,3318.580322265625,3333.069682906424,3311.755791388864,3323.1792684170873,271577
2023-08-30,3368.427978515625,3374.6094876885595,3319.717686232899,3331.0916631110986,903102
2023-08-31,3300.035888671875,3372.6314364960003,3285.59578652191,3372.6314364960003,835737
2023-09-01,3363.136474609375,3369.120223718711,3285.6947216797216,3313.2888817506096,691510
2023-09-04,3396.5166015625,3423.0724611016503,3372.878607475268,3392.4121761278993,661736
2023-09-05,3366.153076171875,3406.258755279838,3359.2792863844284,3396.516600407027,374902
2023-09-06,3354.13623046875,3379.653547508326,3338.014806959876,3377.576463931252,431090
2023-09-07,3365.1640625,3374.5599563566425,3338.0149227546353,3352.850544633545,334700
2023-09-08,3333.959716796875,3369.0214292619294,3329.212511023873,3365.708043828708,448502
2023-09-11,3367.191650390625,3372.5323776882606,3326.146429802812,3339.993010242074,544361
2023-09-12,3304.634765625,3377.5270726560343,3284.3099154064553,3372.631365740741,446513
2023-09-13,3283.914306640625,3332.9706166643914,3271.749048764815,3313.239288439033,820181
2023-09-14,3344.3447265625,3347.9053724368446,3288.6618850320933,3298.4532989887375,436335
2023-09-15,3389.642822265625,3410.115932066821,3334.602761946187,3343.0096143037235,1169429
2023-09-18,3394.14306640625,3415.0119380199912,3374.6094973637723,3394.439827140442,596376
2023-09-20,3403.489501953125,3412.1931152938723,3339.795327053722,3389.445161191913,547812
2023-09-21,3398.1982421875,3402.3521680817857,3366.697174680859,3392.2144929817628,477582
2023-09-22,3372.08740234375,3394.19257585477,3354.828676930295,3387.4670455442983,393516
2023-09-25,3349.537109375,3392.313151823383,3343.9986221683157,3380.3953955966263,309695
2023-09-26,3434.10009765625,3500.4153736969224,3367.6860623518924,3367.735562716331,2178639
2023-09-27,3441.5673828125,3458.5788469530094,3389.2471882512123,3451.7545577372557,552573
2023-09-28,3402.5498046875,3461.645030566456,3387.4669227686036,3441.864201820362,608162
2023-09-29,3409.17626953125,3442.358657418133,3388.7526608233497,3407.198186694061,515006
2023-10-03,3314.67333984375,3397.3077993123306,3266.7048306634533,3389.3459675367894,1354075
2023-10-04,3363.630859375,3371.5926910769845,3287.326410619432,3313.288747822519,566983
2023-10-05,3405.86328125,3416.0502151547466,3349.932938180347,3368.180704894,394665
2023-10-06,3412.588623046875,3426.484704121867,3400.6708663953727,3405.8633341608706,249258
2023-10-09,3407.84130859375,3437.9080720160973,3363.7299634426777,3382.7195109444338,471285
2023-10-10,3420.84716796875,3435.9300503139684,3411.253514048766,3412.63807551405,206646
2023-10-11,3448.39208984375,3455.809900877259,3423.4680515989976,3443.8424024904502,343468
2023-10-12,3455.90869140625,3496.212131719554,3438.3532051348107,3451.7547654829505,644992
2023-10-13,3438.3037109375,3461.6451864953797,3403.291739065886,3442.853398340119,280442
2023-10-16,3448.39208984375,3464.6122733842753,3424.160573800954,3424.160573800954,147663
2023-10-17,3462.48583984375,3484.19525127178,3448.7875192423267,3466.590265255049,260333
2023-10-18,3457.787841796875,3507.981694395327,3443.9412617697158,3462.485788591804,368551
2023-10-19,3462.831787109375,3495.2723941254794,3422.4295897983297,3441.8641572033584,353664
2023-10-20,3442.75439453125,3461.7934430399714,3427.6222530445343,3461.6451834039076,216268
2023-10-23,3408.5830078125,3454.6226929224686,3388.3076586227367,3429.1056173582365,211293
2023-10-25,3347.311767578125,3408.484077495534,3331.8828659258156,3397.45636197742,354128
2023-10-26,3290.343017578125,3338.01476534122,3273.727073564278,3333.069558281455,428619
2023-10-27,3357.6474609375,3372.6313423091874,3290.3431420156803,3290.3431420156803,293097
2023-10-30,3320.85498046875,3388.45606123028,3299.64008932414,3365.708107520911,257392
2023-10-31,3259.435546875,3330.1025090578096,3251.1769543130886,3329.657488705444,409346
2023-11-01,3246.28125,3278.77135772554,3239.1106995963137,3273.5293898270475,325630
2023-11-02,3301.717041015625,3308.3435702774023,3248.2098032779763,3249.0010847118883,493381
2023-11-03,3390.43408203125,3420.253585087307,3316.2559734687225,3323.179263601225,568463
2023-11-06,3472.47509765625,3504.618945402117,3399.7805496771352,3417.0392750199526,722080
2023-11-07,3470.595947265625,3500.1681900247477,3441.9632455906517,3441.9632455906517,335436
2023-11-08,3511.393798828125,3525.932659397117,3467.430956038357,3471.535381341902,393482
2023-11-09,3503.085693359375,3556.9884505100645,3487.459032164905,3506.448579051559,538782
2023-11-10,3501.948486328125,3525.9327413005058,3463.722131174718,3501.206705246505,259237
2023-11-13,3605.45166015625,3634.727384108209,3546.7026937175615,3550.6588595778153,875885
2023-11-15,3806.128173828125,3817.6999102371005,3631.8591225916875,3648.573826130742,1914550
2023-11-16,3794.704833984375,3830.5575870258644,3771.363358866456,3805.8810508117276,755583
2023-11-17,3822.94189453125,3855.2835010572394,3775.072144354245,3782.984475808442,476357
2023-11-20,3804.29833984375,3856.1735142775833,3782.0944081516927,3808.3535062712026,249897
2023-11-21,3802.072998046875,3823.238629422966,3784.121992767526,3822.645107981834,260475
2023-11-22,3791.787109375,3812.161218097607,3763.302667697027,3788.1277043512246,286194
2023-11-23,3841.2392578125,3872.0973029684037,3790.995903519257,3794.5070489835707,764501
2023-11-24,3806.8701171875,3877.0425611686733,3799.946826899699,3853.0088051622656,266314
2023-11-28,3784.764892578125,3849.49760760074,3736.3513615846664,3813.6943551752665,505274
2023-11-29,3770.47314453125,3809.7875408838286,3749.4560144056577,3809.7875408838286,414180
2023-11-30,3854.195556640625,3877.042510880105,3786.1001972151284,3815.672440189078,1338711
2023-12-01,3848.55810546875,3906.713791981669,3839.5084726379614,3879.020630924584,683211
2023-12-04,4134.53955078125,4153.974118822519,3873.0863450735674,3906.7137546068925,2824695
2023-12-05,4091.169921875,4149.276106550488,4055.069909268101,4135.182266012178,1045885
2023-12-06,4002.650634765625,4082.71373104731,3980.8917234819965,4043.2508334310696,941566
2023-12-07,4046.16845703125,4089.6862795952625,4003.639675889147,4005.6177587329657,699553
2023-12-08,4010.56298828125,4067.3338696303995,3984.6501511752826,4055.069852516184,334252
2023-12-11,3981.53466796875,4024.3107112330667,3966.0562656626557,4010.5631314868,534584
2023-12-12,3908.444580078125,4003.0957992775825,3893.015436753456,4003.0957992775825,981121
2023-12-13,3988.556884765625,4000.623142093847,3914.5765364340346,3925.505492687314,707209
2023-12-14,4041.37158203125,4055.069902556452,4000.6726233758163,4013.530162091239,922658
2023-12-15,4015.4091796875,4089.9828064520057,4000.672559059735,4054.773318110891,954933
2023-12-18,4040.728759765625,4119.357553401989,4023.915055466025,4031.332866186437,886620
2023-12-19,3995.381103515625,4064.5150026685624,3978.3201389019196,4049.926883087253,328368
2023-12-20,3869.525634765625,4087.1644934799842,3849.0525252427506,4030.0966091977693,557214
2023-12-21,3914.57666015625,3963.9792335706693,3805.3865778333507,3857.261754936832,445648
2023-12-22,3962.149658203125,3972.930113718994,3904.9335121585245,3939.3522038596284,309907
2023-12-26,3996.123046875,4025.0525097861564,3968.034365796915,3980.694144868171,475107
2023-12-27,4074.850830078125,4089.6371931312733,3997.8045966488935,4023.4206739703427,385941
2023-12-28,4047.05859375,4084.7411694049233,4036.1791378508588,4074.8507549511583,450475
2023-12-29,4098.09326171875,4132.215191857352,4049.135709780756,4055.020699600007,673952
2024-01-01,3994.095703125,4099.576878949031,3985.837110293027,4099.576878949031,763454
2024-01-02,3849.84375,3966.7978986030826,3839.805076114015,3966.155118262377,1221148
2024-01-03,3844.99755859375,3885.894276831729,3835.947684633101,3851.3768275221205,435449
2024-01-04,3818.68896484375,3872.097202114292,3806.3259469570503,3844.898562763553,425702
2024-01-05,3834.563232421875,3875.7567125549417,3817.700027272618,3821.705693469921,402103
2024-01-08,3841.684326171875,3916.999737454234,3835.0082962557626,3847.371314618934,401263
2024-01-09,3828.035400390625,3880.949117530641,3808.4030726486335,3866.4102566281995,411462
2024-01-10,3800.441162109375,3830.5574250980917,3749.1097674593875,3828.035321180473,577499
2024-01-11,3846.184326171875,3881.6908165987206,3810.232573933439,3826.4034977524198,378237
2024-01-12,3828.43115234375,3856.27257227719,3807.809541745879,3847.5689593173033,220410
2024-01-15,3790.105712890625,3842.0796462122507,3769.236842393632,3832.535493118689,364325
2024-01-16,3750.741943359375,3786.1496756023594,3700.498589349654,3748.4670997287694,519197
2024-01-17,3709.993408203125,3730.664277523794,3679.2341231146643,3690.1135788550573,585284
2024-01-18,3650.7001953125,3720.328857198419,3620.880692640693,3709.9934224982608,583931
2024-01-19,3658.909423828125,3746.340834796939,3617.9137031232276,3659.4534449305474,894473
2024-01-23,3577.066162109375,3702.9711869236153,3566.5329672582916,3661.480946410179,823427
2024-01-24,3595.165771484375,3608.9628518054215,3523.4107639833037,3589.2315226181013,1318897
2024-01-25,3576.81884765625,3639.6724791144306,3557.6315404122133,3639.6724791144306,699432
2024-01-29,3628.842529296875,3640.661526164844,3550.7082558475345,3581.4180407304725,936432
2024-01-30,3664.1513671875,3689.0256634443276,3633.639341408428,3634.727383605928,612064
2024-01-31,3797.523681640625,3809.935958775902,3660.5414396023775,3675.2780607518202,759817
2024-02-01,3890.09765625,3922.3900034207163,3800.8861686562836,3800.8861686562836,1313981
2024-02-02,3783.62744140625,3857.261526614873,3769.4841008489575,3857.261526614873,872011
2024-02-05,3847.32177734375,3875.4599585753485,3794.952080352797,3807.8096193271485,592181
2024-02-06,3901.373046875,3907.455555279103,3847.3712864736344,3857.2617010918184,470713
2024-02-07,3884.608642578125,3946.275474969812,3865.1245738644225,3931.4398528834595,416774
2024-02-08,3765.57763671875,3913.933857206722,3750.1979935684562,3909.6809305930265,404899
2024-02-09,3798.858642578125,3805.7819326069193,3720.378349773692,3778.1382728564145,396729
2024-02-12,3829.420166015625,3860.2782104085636,3775.368906864436,3827.491342050597,237343
2024-02-13,3811.96337890625,3893.0152746895396,3724.1859531982077,3851.970055907751,633019
2024-02-14,3858.794677734375,3889.2572023731723,3685.761926134868,3790.995838743228,919714
2024-02-15,3873.63037109375,3885.4493682252464,3833.7224516725196,3862.2068939594214,405632
2024-02-16,3885.59765625,3959.1329857846413,3873.383139032084,3882.0372518538716,634008
2024-02-19,3860.08056640625,3911.3622213298827,3852.069233978274,3891.8286524561245,267834
